420 ; 100 ; red ; 3
430 ; 100 ; red ; 3
440 ; 100 ; red ; 3
450 ; 100 ; red ; 3
460 ; 100 ; red ; 3
470 ; 100 ; red ; 3
480 ; 100 ; red ; 3
490 ; 100 ; red ; 3
500 ; 100 ; red ; 3
0 ; 150 ; yellow ; 3
10 ; 150 ; yellow ; 3
20 ; 150 ; yellow ; 3
30 ; 150 ; yellow ; 3
40 ; 150 ; yellow ; 3
50 ; 150 ; yellow ; 3
60 ; 150 ; yellow ; 3
70 ; 150 ; yellow ; 3
80 ; 150 ; yellow ; 3
90 ; 150 ; yellow ; 3
100 ; 150 ; yellow ; 3
110 ; 150 ; yellow ; 3
120 ; 150 ; yellow ; 3
130 ; 150 ; yellow ; 3
140 ; 150 ; yellow ; 3
150 ; 150 ; yellow ; 3
160 ; 150 ; yellow ; 3
170 ; 150 ; yellow ; 3
180 ; 150 ; yellow ; 3
190 ; 150 ; yellow ; 3
200 ; 150 ; yellow ; 3
210 ; 150 ; yellow ; 3
220 ; 150 ; yellow ; 3
230 ; 150 ; yellow ; 3
240 ; 150 ; yellow ; 3
250 ; 150 ; yellow ; 3
260 ; 150 ; yellow ; 3
270 ; 150 ; yellow ; 3
280 ; 150 ; yellow ; 3
290 ; 150 ; yellow ; 3
300 ; 150 ; yellow ; 3
310 ; 150 ; yellow ; 3
320 ; 150 ; yellow ; 3
330 ; 150 ; yellow ; 3
340 ; 150 ; yellow ; 3
350 ; 150 ; yellow ; 3
360 ; 150 ; yellow ; 3
370 ; 150 ; yellow ; 3
380 ; 150 ; yellow ; 3
390 ; 150 ; yellow ; 3
400 ; 150 ; yellow ; 3
410 ; 150 ; yellow ; 3
420 ; 150 ; yellow ; 3
430 ; 150 ; yellow ; 3
440 ; 150 ; yellow ; 3
450 ; 150 ; yellow ; 3
460 ; 150 ; yellow ; 3
470 ; 150 ; yellow ; 3
480 ; 150 ; yellow ; 3
490 ; 150 ; yellow ; 3
500 ; 150 ; yellow ; 3
0 ; 175 ; yellow ; 3
10 ; 175 ; yellow ; 3
20 ; 175 ; yellow ; 3
30 ; 175 ; yellow ; 3
40 ; 175 ; yellow ; 3
50 ; 175 ; yellow ; 3
60 ; 175 ; yellow ; 3
70 ; 175 ; yellow ; 3
80 ; 175 ; yellow ; 3
90 ; 175 ; yellow ; 3
100 ; 175 ; yellow ; 3
110 ; 175 ; yellow ; 3
120 ; 175 ; yellow ; 3
130 ; 175 ; yellow ; 3
140 ; 175 ; yellow ; 3
150 ; 175 ; yellow ; 3
160 ; 175 ; yellow ; 3
170 ; 175 ; yellow ; 3
180 ; 175 ; yellow ; 3
190 ; 175 ; yellow ; 3
200 ; 175 ; yellow ; 3
210 ; 175 ; yellow ; 3
220 ; 175 ; yellow ; 3
230 ; 175 ; yellow ; 3
240 ; 175 ; yellow ; 3
250 ; 175 ; yellow ; 3
260 ; 175 ; yellow ; 3
270 ; 175 ; yellow ; 3
280 ; 175 ; yellow ; 3
290 ; 175 ; yellow ; 3
300 ; 175 ; yellow ; 3
310 ; 175 ; yellow ; 3
320 ; 175 ; yellow ; 3
330 ; 175 ; yellow ; 3
340 ; 175 ; yellow ; 3
350 ; 175 ; yellow ; 3
360 ; 175 ; yellow ; 3
370 ; 175 ; yellow ; 3
380 ; 175 ; yellow ; 3
390 ; 175 ; yellow ; 3
400 ; 175 ; yellow ; 3
410 ; 175 ; yellow ; 3
420 ; 175 ; yellow ; 3
430 ; 175 ; yellow ; 3
440 ; 175 ; yellow ; 3
450 ; 175 ; yellow ; 3
460 ; 175 ; yellow ; 3
470 ; 175 ; yellow ; 3
480 ; 175 ; yellow ; 3
490 ; 175 ; yellow ; 3
500 ; 175 ; yellow ; 3
0 ; 200 ; yellow ; 3
10 ; 200 ; yellow ; 3
20 ; 200 ; yellow ; 3
30 ; 200 ; yellow ; 3
40 ; 200 ; yellow ; 3
50 ; 200 ; yellow ; 3
60 ; 200 ; yellow ; 3
70 ; 200 ; yellow ; 3
80 ; 200 ; yellow ; 3
90 ; 200 ; yellow ; 3
100 ; 200 ; yellow ; 3
110 ; 200 ; yellow ; 3
120 ; 200 ; yellow ; 3
130 ; 200 ; yellow ; 3
140 ; 200 ; yellow ; 3
150 ; 200 ; yellow ; 3
160 ; 200 ; yellow ; 3
170 ; 200 ; yellow ; 3
180 ; 200 ; yellow ; 3
190 ; 200 ; yellow ; 3
200 ; 200 ; yellow ; 3
210 ; 200 ; yellow ; 3
220 ; 200 ; yellow ; 3
230 ; 200 ; yellow ; 3
240 ; 200 ; yellow ; 3
250 ; 200 ; yellow ; 3
260 ; 200 ; yellow ; 3
270 ; 200 ; yellow ; 3
280 ; 200 ; yellow ; 3
290 ; 200 ; yellow ; 3
300 ; 200 ; yellow ; 3
310 ; 200 ; yellow ; 3
320 ; 200 ; yellow ; 3
330 ; 200 ; yellow ; 3
340 ; 200 ; yellow ; 3
350 ; 200 ; yellow ; 3
360 ; 200 ; yellow ; 3
370 ; 200 ; yellow ; 3
380 ; 200 ; yellow ; 3
390 ; 200 ; yellow ; 3
400 ; 200 ; yellow ; 3
410 ; 200 ; yellow ; 3
420 ; 200 ; yellow ; 3
430 ; 200 ; yellow ; 3
440 ; 200 ; yellow ; 3
450 ; 200 ; yellow ; 3
460 ; 200 ; yellow ; 3
470 ; 200 ; yellow ; 3
480 ; 200 ; yellow ; 3
490 ; 200 ; yellow ; 3
500 ; 200 ; yellow ; 3
0 ; 225 ; yellow ; 3
10 ; 225 ; yellow ; 3
20 ; 225 ; yellow ; 3
30 ; 225 ; yellow ; 3
40 ; 225 ; yellow ; 3
50 ; 225 ; yellow ; 3
60 ; 225 ; yellow ; 3
70 ; 225 ; yellow ; 3
80 ; 225 ; yellow ; 3
90 ; 225 ; yellow ; 3
100 ; 225 ; yellow ; 3
110 ; 225 ; yellow ; 3
120 ; 225 ; yellow ; 3
130 ; 225 ; yellow ; 3
140 ; 225 ; yellow ; 3
150 ; 225 ; yellow ; 3
160 ; 225 ; yellow ; 3
170 ; 225 ; yellow ; 3
180 ; 225 ; yellow ; 3
190 ; 225 ; yellow ; 3
200 ; 225 ; yellow ; 3
210 ; 225 ; yellow ; 3
220 ; 225 ; yellow ; 3
230 ; 225 ; yellow ; 3
240 ; 225 ; yellow ; 3
250 ; 225 ; yellow ; 3
260 ; 225 ; yellow ; 3
270 ; 225 ; yellow ; 3
280 ; 225 ; yellow ; 3
290 ; 225 ; yellow ; 3
300 ; 225 ; yellow ; 3
310 ; 225 ; yellow ; 3
320 ; 225 ; yellow ; 3
330 ; 225 ; yellow ; 3
340 ; 225 ; yellow ; 3
350 ; 225 ; yellow ; 3
360 ; 225 ; yellow ; 3
370 ; 225 ; yellow ; 3
380 ; 225 ; yellow ; 3
390 ; 225 ; yellow ; 3
400 ; 225 ; yellow ; 3
410 ; 225 ; yellow ; 3
420 ; 225 ; yellow ; 3
430 ; 225 ; yellow ; 3
440 ; 225 ; yellow ; 3
450 ; 225 ; yellow ; 3
460 ; 225 ; yellow ; 3
470 ; 225 ; yellow ; 3
480 ; 225 ; yellow ; 3
490 ; 225 ; yellow ; 3
500 ; 225 ; yellow ; 3
0 ; 250 ; yellow ; 3
10 ; 250 ; yellow ; 3
20 ; 250 ; yellow ; 3
30 ; 250 ; yellow ; 3
40 ; 250 ; yellow ; 3
50 ; 250 ; yellow ; 3
60 ; 250 ; yellow ; 3
70 ; 250 ; yellow ; 3
80 ; 250 ; yellow ; 3
90 ; 250 ; yellow ; 3
100 ; 250 ; yellow ; 3
110 ; 250 ; yellow ; 3
120 ; 250 ; yellow ; 3
130 ; 250 ; yellow ; 3
140 ; 250 ; yellow ; 3
150 ; 250 ; yellow ; 3
160 ; 250 ; yellow ; 3
170 ; 250 ; yellow ; 3
180 ; 250 ; yellow ; 3
190 ; 250 ; yellow ; 3
200 ; 250 ; yellow ; 3
210 ; 250 ; yellow ; 3
220 ; 250 ; yellow ; 3
230 ; 250 ; yellow ; 3
240 ; 250 ; yellow ; 3
250 ; 250 ; yellow ; 3
260 ; 250 ; yellow ; 3
270 ; 250 ; yellow ; 3
280 ; 250 ; yellow ; 3
290 ; 250 ; yellow ; 3
300 ; 250 ; yellow ; 3
310 ; 250 ; yellow ; 3
320 ; 250 ; yellow ; 3
330 ; 250 ; yellow ; 3
340 ; 250 ; yellow ; 3
350 ; 250 ; yellow ; 3
360 ; 250 ; yellow ; 3
370 ; 250 ; yellow ; 3
380 ; 250 ; yellow ; 3
390 ; 250 ; yellow ; 3
400 ; 250 ; yellow ; 3
410 ; 250 ; yellow ; 3
420 ; 250 ; yellow ; 3
430 ; 250 ; yellow ; 3
440 ; 250 ; yellow ; 3
450 ; 250 ; yellow ; 3
460 ; 250 ; yellow ; 3
470 ; 250 ; yellow ; 3
480 ; 250 ; yellow ; 3
490 ; 250 ; yellow ; 3
500 ; 250 ; yellow ; 3
0 ; 275 ; yellow ; 3
10 ; 275 ; yellow ; 3
20 ; 275 ; yellow ; 3
30 ; 275 ; yellow ; 3
40 ; 275 ; yellow ; 3
50 ; 275 ; yellow ; 3
60 ; 275 ; yellow ; 3
70 ; 275 ; yellow ; 3
80 ; 275 ; yellow ; 3
90 ; 275 ; yellow ; 3
100 ; 275 ; yellow ; 3
110 ; 275 ; yellow ; 3
120 ; 275 ; yellow ; 3
130 ; 275 ; yellow ; 3
140 ; 275 ; yellow ; 3
150 ; 275 ; yellow ; 3
160 ; 275 ; yellow ; 3
170 ; 275 ; yellow ; 3
180 ; 275 ; yellow ; 3
190 ; 275 ; yellow ; 3
200 ; 275 ; yellow ; 3
210 ; 275 ; yellow ; 3
220 ; 275 ; yellow ; 3
230 ; 275 ; yellow ; 3
240 ; 275 ; yellow ; 3
250 ; 275 ; yellow ; 3
260 ; 275 ; yellow ; 3
270 ; 275 ; yellow ; 3
280 ; 275 ; yellow ; 3
290 ; 275 ; yellow ; 3
300 ; 275 ; yellow ; 3
310 ; 275 ; yellow ; 3
320 ; 275 ; yellow ; 3
330 ; 275 ; yellow ; 3
340 ; 275 ; yellow ; 3
350 ; 275 ; yellow ; 3
360 ; 275 ; yellow ; 3
370 ; 275 ; yellow ; 3
380 ; 275 ; yellow ; 3
390 ; 275 ; yellow ; 3
400 ; 275 ; yellow ; 3
410 ; 275 ; yellow ; 3
420 ; 275 ; yellow ; 3
430 ; 275 ; yellow ; 3
440 ; 275 ; yellow ; 3
450 ; 275 ; yellow ; 3
460 ; 275 ; yellow ; 3
470 ; 275 ; yellow ; 3
480 ; 275 ; yellow ; 3
490 ; 275 ; yellow ; 3
500 ; 275 ; yellow ; 3
0 ; 300 ; yellow ; 3
10 ; 300 ; yellow ; 3
20 ; 300 ; yellow ; 3
30 ; 300 ; yellow ; 3
40 ; 300 ; yellow ; 3
50 ; 300 ; yellow ; 3
60 ; 300 ; yellow ; 3
70 ; 300 ; yellow ; 3
80 ; 300 ; yellow ; 3
90 ; 300 ; yellow ; 3
100 ; 300 ; yellow ; 3
110 ; 300 ; yellow ; 3
120 ; 300 ; yellow ; 3
130 ; 300 ; yellow ; 3
140 ; 300 ; yellow ; 3
150 ; 300 ; yellow ; 3
160 ; 300 ; yellow ; 3
170 ; 300 ; yellow ; 3
180 ; 300 ; yellow ; 3
190 ; 300 ; yellow ; 3
200 ; 300 ; yellow ; 3
210 ; 300 ; yellow ; 3
220 ; 300 ; yellow ; 3
230 ; 300 ; yellow ; 3
240 ; 300 ; yellow ; 3
250 ; 300 ; yellow ; 3
260 ; 300 ; yellow ; 3
270 ; 300 ; yellow ; 3
280 ; 300 ; yellow ; 3
290 ; 300 ; yellow ; 3
300 ; 300 ; yellow ; 3
310 ; 300 ; yellow ; 3
320 ; 300 ; yellow ; 3
330 ; 300 ; yellow ; 3
340 ; 300 ; yellow ; 3
350 ; 300 ; yellow ; 3
360 ; 300 ; yellow ; 3
370 ; 300 ; yellow ; 3
380 ; 300 ; yellow ; 3
390 ; 300 ; yellow ; 3
400 ; 300 ; yellow ; 3
410 ; 300 ; yellow ; 3
420 ; 300 ; yellow ; 3
430 ; 300 ; yellow ; 3
440 ; 300 ; yellow ; 3
450 ; 300 ; yellow ; 3
460 ; 300 ; yellow ; 3
470 ; 300 ; yellow ; 3
480 ; 300 ; yellow ; 3
490 ; 300 ; yellow ; 3
500 ; 300 ; yellow ; 3
0 ; 325 ; yellow ; 3
10 ; 325 ; yellow ; 3
20 ; 325 ; yellow ; 3
30 ; 325 ; yellow ; 3
40 ; 325 ; yellow ; 3
50 ; 325 ; yellow ; 3
60 ; 325 ; yellow ; 3
70 ; 325 ; yellow ; 3
80 ; 325 ; yellow ; 3
90 ; 325 ; yellow ; 3
100 ; 325 ; yellow ; 3
110 ; 325 ; yellow ; 3
120 ; 325 ; yellow ; 3
130 ; 325 ; yellow ; 3
140 ; 325 ; yellow ; 3
150 ; 325 ; yellow ; 3
160 ; 325 ; yellow ; 3
170 ; 325 ; yellow ; 3
180 ; 325 ; yellow ; 3
190 ; 325 ; yellow ; 3
200 ; 325 ; yellow ; 3
210 ; 325 ; yellow ; 3
220 ; 325 ; yellow ; 3
230 ; 325 ; yellow ; 3
240 ; 325 ; yellow ; 3
250 ; 325 ; yellow ; 3
260 ; 325 ; yellow ; 3
270 ; 325 ; yellow ; 3
280 ; 325 ; yellow ; 3
290 ; 325 ; yellow ; 3
300 ; 325 ; yellow ; 3
310 ; 325 ; yellow ; 3
320 ; 325 ; yellow ; 3
330 ; 325 ; yellow ; 3
340 ; 325 ; yellow ; 3
350 ; 325 ; yellow ; 3
360 ; 325 ; yellow ; 3
370 ; 325 ; yellow ; 3
380 ; 325 ; yellow ; 3
390 ; 325 ; yellow ; 3
400 ; 325 ; yellow ; 3
410 ; 325 ; yellow ; 3
420 ; 325 ; yellow ; 3
430 ; 325 ; yellow ; 3
440 ; 325 ; yellow ; 3
450 ; 325 ; yellow ; 3
460 ; 325 ; yellow ; 3
470 ; 325 ; yellow ; 3
480 ; 325 ; yellow ; 3
490 ; 325 ; yellow ; 3
500 ; 325 ; yellow ; 3
0 ; 350 ; yellow ; 3
10 ; 350 ; yellow ; 3
20 ; 350 ; yellow ; 3
30 ; 350 ; yellow ; 3
40 ; 350 ; yellow ; 3
50 ; 350 ; yellow ; 3
60 ; 350 ; yellow ; 3
70 ; 350 ; yellow ; 3
80 ; 350 ; yellow ; 3
90 ; 350 ; yellow ; 3
100 ; 350 ; yellow ; 3
110 ; 350 ; yellow ; 3
120 ; 350 ; yellow ; 3
130 ; 350 ; yellow ; 3
140 ; 350 ; yellow ; 3
150 ; 350 ; yellow ; 3
160 ; 350 ; yellow ; 3
170 ; 350 ; yellow ; 3
180 ; 350 ; yellow ; 3
190 ; 350 ; yellow ; 3
200 ; 350 ; yellow ; 3
210 ; 350 ; yellow ; 3
220 ; 350 ; yellow ; 3
230 ; 350 ; yellow ; 3
240 ; 350 ; yellow ; 3
250 ; 350 ; yellow ; 3
260 ; 350 ; yellow ; 3
270 ; 350 ; yellow ; 3
280 ; 350 ; yellow ; 3
290 ; 350 ; yellow ; 3
300 ; 350 ; yellow ; 3
310 ; 350 ; yellow ; 3
320 ; 350 ; yellow ; 3
330 ; 350 ; yellow ; 3
340 ; 350 ; yellow ; 3
350 ; 350 ; yellow ; 3
360 ; 350 ; yellow ; 3
370 ; 350 ; yellow ; 3
380 ; 350 ; yellow ; 3
390 ; 350 ; yellow ; 3
400 ; 350 ; yellow ; 3
410 ; 350 ; yellow ; 3
420 ; 350 ; yellow ; 3
430 ; 350 ; yellow ; 3
440 ; 350 ; yellow ; 3
450 ; 350 ; yellow ; 3
460 ; 350 ; yellow ; 3
470 ; 350 ; yellow ; 3
480 ; 350 ; yellow ; 3
490 ; 350 ; yellow ; 3
500 ; 350 ; yellow ; 3
0 ; 400 ; red ; 3
10 ; 400 ; red ; 3
20 ; 400 ; red ; 3
30 ; 400 ; red ; 3
40 ; 400 ; red ; 3
50 ; 400 ; red ; 3
60 ; 400 ; red ; 3
70 ; 400 ; red ; 3
80 ; 400 ; red ; 3
90 ; 400 ; red ; 3
100 ; 400 ; red ; 3
110 ; 400 ; red ; 3
120 ; 400 ; red ; 3
130 ; 400 ; red ; 3
140 ; 400 ; red ; 3
150 ; 400 ; red ; 3
160 ; 400 ; red ; 3
170 ; 400 ; red ; 3
180 ; 400 ; red ; 3
190 ; 400 ; red ; 3
200 ; 400 ; red ; 3
210 ; 400 ; red ; 3
220 ; 400 ; red ; 3
230 ; 400 ; red ; 3
240 ; 400 ; red ; 3
250 ; 400 ; red ; 3
260 ; 400 ; red ; 3
270 ; 400 ; red ; 3
280 ; 400 ; red ; 3
290 ; 400 ; red ; 3
300 ; 400 ; red ; 3
310 ; 400 ; red ; 3
320 ; 400 ; red ; 3
330 ; 400 ; red ; 3
340 ; 400 ; red ; 3
350 ; 400 ; red ; 3
360 ; 400 ; red ; 3
370 ; 400 ; red ; 3
380 ; 400 ; red ; 3
390 ; 400 ; red ; 3
400 ; 400 ; red ; 3
410 ; 400 ; red ; 3
420 ; 400 ; red ; 3
430 ; 400 ; red ; 3
440 ; 400 ; red ; 3
450 ; 400 ; red ; 3
460 ; 400 ; red ; 3
470 ; 400 ; red ; 3
480 ; 400 ; red ; 3
490 ; 400 ; red ; 3
500 ; 400 ; red ; 3
0 ; 425 ; red ; 3
10 ; 425 ; red ; 3
20 ; 425 ; red ; 3
30 ; 425 ; red ; 3
40 ; 425 ; red ; 3
50 ; 425 ; red ; 3
60 ; 425 ; red ; 3
70 ; 425 ; red ; 3
80 ; 425 ; red ; 3
90 ; 425 ; red ; 3
100 ; 425 ; red ; 3
110 ; 425 ; red ; 3
120 ; 425 ; red ; 3
130 ; 425 ; red ; 3
140 ; 425 ; red ; 3
150 ; 425 ; red ; 3
160 ; 425 ; red ; 3
170 ; 425 ; red ; 3
180 ; 425 ; red ; 3
190 ; 425 ; red ; 3
200 ; 425 ; red ; 3
210 ; 425 ; red ; 3
220 ; 425 ; red ; 3
230 ; 425 ; red ; 3
240 ; 425 ; red ; 3
250 ; 425 ; red ; 3
260 ; 425 ; red ; 3
270 ; 425 ; red ; 3
280 ; 425 ; red ; 3
290 ; 425 ; red ; 3
300 ; 425 ; red ; 3
310 ; 425 ; red ; 3
320 ; 425 ; red ; 3
330 ; 425 ; red ; 3
340 ; 425 ; red ; 3
350 ; 425 ; red ; 3
360 ; 425 ; red ; 3
370 ; 425 ; red ; 3
380 ; 425 ; red ; 3
390 ; 425 ; red ; 3
400 ; 425 ; red ; 3
410 ; 425 ; red ; 3
420 ; 425 ; red ; 3
430 ; 425 ; red ; 3
440 ; 425 ; red ; 3
450 ; 425 ; red ; 3
460 ; 425 ; red ; 3
470 ; 425 ; red ; 3
480 ; 425 ; red ; 3
490 ; 425 ; red ; 3
500 ; 425 ; red ; 3
0 ; 450 ; red ; 3
10 ; 450 ; red ; 3
20 ; 450 ; red ; 3
30 ; 450 ; red ; 3
40 ; 450 ; red ; 3
50 ; 450 ; red ; 3
60 ; 450 ; red ; 3
70 ; 450 ; red ; 3
80 ; 450 ; red ; 3
90 ; 450 ; red ; 3
100 ; 450 ; red ; 3
110 ; 450 ; red ; 3
120 ; 450 ; red ; 3
130 ; 450 ; red ; 3
140 ; 450 ; red ; 3
150 ; 450 ; red ; 3
160 ; 450 ; red ; 3
170 ; 450 ; red ; 3
180 ; 450 ; red ; 3
190 ; 450 ; red ; 3
200 ; 450 ; red ; 3
210 ; 450 ; red ; 3
220 ; 450 ; red ; 3
230 ; 450 ; red ; 3
240 ; 450 ; red ; 3
250 ; 450 ; red ; 3
260 ; 450 ; red ; 3
270 ; 450 ; red ; 3
280 ; 450 ; red ; 3
290 ; 450 ; red ; 3
300 ; 450 ; red ; 3
310 ; 450 ; red ; 3
320 ; 450 ; red ; 3
330 ; 450 ; red ; 3
340 ; 450 ; red ; 3
350 ; 450 ; red ; 3
360 ; 450 ; red ; 3
370 ; 450 ; red ; 3
380 ; 450 ; red ; 3
390 ; 450 ; red ; 3
400 ; 450 ; red ; 3
410 ; 450 ; red ; 3
420 ; 450 ; red ; 3
430 ; 450 ; red ; 3
440 ; 450 ; red ; 3
450 ; 450 ; red ; 3
460 ; 450 ; red ; 3
470 ; 450 ; red ; 3
480 ; 450 ; red ; 3
490 ; 450 ; red ; 3
500 ; 450 ; red ; 3
0 ; 475 ; red ; 3
10 ; 475 ; red ; 3
20 ; 475 ; red ; 3
30 ; 475 ; red ; 3
40 ; 475 ; red ; 3
50 ; 475 ; red ; 3
60 ; 475 ; red ; 3
70 ; 475 ; red ; 3
80 ; 475 ; red ; 3
90 ; 475 ; red ; 3
100 ; 475 ; red ; 3
110 ; 475 ; red ; 3
120 ; 475 ; red ; 3
130 ; 475 ; red ; 3
140 ; 475 ; red ; 3
150 ; 475 ; red ; 3
160 ; 475 ; red ; 3
170 ; 475 ; red ; 3
180 ; 475 ; red ; 3
190 ; 475 ; red ; 3
200 ; 475 ; red ; 3
210 ; 475 ; red ; 3
220 ; 475 ; red ; 3
230 ; 475 ; red ; 3
240 ; 475 ; red ; 3
250 ; 475 ; red ; 3
260 ; 475 ; red ; 3
270 ; 475 ; red ; 3
280 ; 475 ; red ; 3
290 ; 475 ; red ; 3
300 ; 475 ; red ; 3
310 ; 475 ; red ; 3
320 ; 475 ; red ; 3
330 ; 475 ; red ; 3
340 ; 475 ; red ; 3
350 ; 475 ; red ; 3
360 ; 475 ; red ; 3
370 ; 475 ; red ; 3
380 ; 475 ; red ; 3
390 ; 475 ; red ; 3
400 ; 475 ; red ; 3
410 ; 475 ; red ; 3
420 ; 475 ; red ; 3
430 ; 475 ; red ; 3
440 ; 475 ; red ; 3
450 ; 475 ; red ; 3
460 ; 475 ; red ; 3
470 ; 475 ; red ; 3
480 ; 475 ; red ; 3
490 ; 475 ; red ; 3
500 ; 475 ; red ; 3
250 ; 250 ; green ; 3
250 ; 250 ; green ; 3
250 ; 250 ; green ; 3
150 ; 250 ; black ; 3
250 ; 250 ; green ; 3
150 ; 250 ; black ; 3
250 ; 250 ; yellow ; 3
